Target,R2,RMSE
current_fall_time_pulse2,0.9338297892848025,2.5857794918510265e-09
current_fall_time_pulse1,0.9263096607511192,2.7124140946225346e-09
overshoot_pulse_1,0.5976907585621585,9.066449184319806
undershoot_pulse_1,0.4707378250094091,6.235930818589446
undershoot_pulse_2,0.4065742552570558,6.45133656889638
