Vbus,Rg,Ls4,Ls5,Ls6,Ls7,Ls8,Ls9,Ls10,Ls11,Tp1,Tp2,Toff,Tstart,L1,L2,L3,R1,Part_Number,VDS_max,ID_max_25C,RDS_on_typ,RDS_on_max,VGS_th_min,VGS_th_typ,VGS_th_max,Qg_total,Qrr_typ,Irrm_typ,Eon_typ,Eoff_typ,Ciss,Coss,Crss,Rth_JC_typ,Rth_JC_max,Tj_max,voltage_rise_time_pulse1,voltage_rise_time_pulse2,voltage_fall_time_pulse1,voltage_fall_time_pulse2,current_rise_time_pulse1,current_rise_time_pulse2,current_fall_time_pulse1,current_fall_time_pulse2,overshoot_pulse_1,overshoot_pulse_2,undershoot_pulse_1,undershoot_pulse_2,ringing_frequency_MHz,Severity_Score,Scenario,voltage_rise_time_pulse1__z,voltage_rise_time_pulse2__z,voltage_fall_time_pulse1__z,voltage_fall_time_pulse2__z,current_rise_time_pulse1__z,current_rise_time_pulse2__z,current_fall_time_pulse1__z,current_fall_time_pulse2__z,overshoot_pulse_1__z,overshoot_pulse_2__z,undershoot_pulse_1__z,undershoot_pulse_2__z,ringing_frequency_MHz__z
800,5.0,1e-08,7.5e-09,1e-08,1e-08,1e-08,1e-08,5e-09,2.5e-09,7.58e-05,2e-06,5e-06,0.0,0.0011774,0.00012067,0.00075,5.7543,C2M0040120D,1200,55,0.04,0.052,2.0,3.2,4.0,120,283,15.0,1.3,0.4,2440,171,11.0,0.33,0.45,150,1.74e-08,4.18e-08,1.81e-08,1.81e-08,6.07e-05,1.27e-07,3.62e-08,4.5e-08,84.35528564,122.1196899,-90.46918488,-91.53682709,47.09092551,-17.98262107639928,Best,1.5962636200493154,6.0006968105855085,-0.7404683489047553,-0.7332942078300856,6.370383863350222,2.3512749266225135,-1.5358699325008567,-0.7613774237910451,1.5337536345644953,3.1141877495340275,-5.767027512758035,-5.9193892340428125,-1.603463593883863
1200,2.5,2.5e-09,2.5e-09,2.5e-09,7.5e-09,1e-08,7.5e-09,2.5e-09,2.5e-09,7.58e-05,2e-06,5e-06,0.0,0.0011774,0.00012067,0.00075,5.7543,C2M0040120D,1200,55,0.04,0.052,2.0,3.2,4.0,120,283,15.0,1.3,0.4,2440,171,11.0,0.33,0.45,150,1.59e-08,4.32e-08,1.47e-08,1.47e-08,6.06e-05,1.23e-07,3.72e-08,4.39e-08,107.6383057,128.9140625,-111.1571121,-107.5135651,75.98418578,-17.110475252186028,Best,0.7223578850658133,6.300008036034639,-2.205750820762197,-2.1973698354069926,0.07236502791280058,2.1143149982834624,-1.446686743911048,-0.8601335992162876,3.251079055433756,3.442027930465629,-7.870968691283922,-7.5572038403645365,5.876304758436763
1200,2.5,2.5e-09,2.5e-09,1e-08,7.5e-09,2.5e-09,7.5e-09,2.5e-09,2.5e-09,7.58e-05,2e-06,5e-06,0.0,0.0011774,0.00012067,0.00075,5.7543,C2M0040120D,1200,55,0.04,0.052,2.0,3.2,4.0,120,283,15.0,1.3,0.4,2440,171,11.0,0.33,0.45,150,1.59e-08,4.36e-08,1.47e-08,1.47e-08,6.06e-05,1.23e-07,3.76e-08,4.39e-08,106.1500244,127.416748,-105.5222473,-106.8698273,76.16984222,-16.82269853590161,Best,0.7223578850658133,6.3855255290201045,-2.205750820762197,-2.1973698354069926,0.07236502791280058,2.1143149982834624,-1.4110134684751248,-0.8601335992162876,3.141305353254747,3.3697799267880693,-7.297908666368287,-7.4912126993180035,5.924366733836556
1200,2.5,2.5e-09,2.5e-09,7.5e-09,7.5e-09,5e-09,7.5e-09,2.5e-09,2.5e-09,7.58e-05,2e-06,5e-06,0.0,0.0011774,0.00012067,0.00075,5.7543,C2M0040120D,1200,55,0.04,0.052,2.0,3.2,4.0,120,283,15.0,1.3,0.4,2440,171,11.0,0.33,0.45,150,1.59e-08,4.32e-08,1.47e-08,1.47e-08,6.06e-05,1.23e-07,3.71e-08,4.39e-08,108.4527588,130.3481445,-110.5848312,-107.5048141,74.3137517,-16.48075442526341,Best,0.7223578850658133,6.300008036034639,-2.205750820762197,-2.1973698354069926,0.07236502791280058,2.1143149982834624,-1.4556050627700288,-0.8601335992162876,3.311152061819156,3.511224857103233,-7.812768305213835,-7.556306753887251,5.443869655943504
1200,2.5,2.5e-09,2.5e-09,1e-08,7.5e-09,2.5e-09,5e-09,2.5e-09,2.5e-09,7.58e-05,2e-06,5e-06,0.0,0.0011774,0.00012067,0.00075,5.7543,C2M0040120D,1200,55,0.04,0.052,2.0,3.2,4.0,120,283,15.0,1.3,0.4,2440,171,11.0,0.33,0.45,150,1.58e-08,4.23e-08,1.46e-08,1.46e-08,6.06e-05,1.22e-07,4.36e-08,4.34e-08,113.4750977,124.2828369,-104.866478,-99.87448883,77.3615914,-15.966962119318065,Best,0.6640975027335793,6.107593676817341,-2.2488473640521214,-2.240430883276901,0.07236502791280058,2.0550750161987,-0.875914336936273,-0.9050227698641257,3.681593277905561,3.2185633182012,-7.2312175948457,-6.774103392326853,6.232881858719275
